Id,RegisteredNumber,RegistryDate,MauzaName
411202581,9966,1996-12-02,ملتان سٹی
411202351,12647,1974-11-11,ملتان سٹی
411202291,5517,1995-07-02,ملتان سٹی
411202087,2829,1989-03-08,ملتان سٹی
411201515,5515,1982-04-08,ملتان سٹی
411201114,12323,1974-11-11,ملتان سٹی
411200573,5560,2019-04-08,ملتان سٹی
411200264,5585,1982-04-08,ملتان سٹی
411200158,9732,2011-07-21,ملتان سٹی
411200123,8600,1982-04-08,ملتان سٹی
411199970,9751,2011-07-21,ملتان سٹی
411199944,10307,2006-12-09,ملتان سٹی
411199748,5629,1982-04-08,ملتان سٹی
411199557,7258,2002-08-17,ملتان سٹی
411199044,3271,1976-03-12,ملتان سٹی
411198946,4836,2010-04-15,ملتان سٹی
411198912,10339,1994-12-19,ملتان سٹی
411198882,3211,1976-03-12,ملتان سٹی
411198577,4786,1989-05-11,ملتان سٹی
411198490,2009,2020-01-28,ملتان سٹی
411198025,5759,1982-04-12,ملتان سٹی
411198001,10480,2006-12-15,ملتان سٹی
411197992,8294,2001-11-17,ملتان سٹی
411197725,17650,2017-11-27,ملتان سٹی
411197719,14120,2011-11-16,ملتان سٹی
411197684,10044,1994-12-12,ملتان سٹی
411197643,14127,2011-11-16,ملتان سٹی
411197140,10025,1994-12-12,ملتان سٹی
411196589,1678,2013-02-09,ملتان سٹی
411196171,4774,2019-03-08,ملتان سٹی
411196033,9842,1994-12-04,ملتان سٹی
411195952,9743,1994-11-30,ملتان سٹی
411195885,1618,2013-02-08,ملتان سٹی
411195791,690,1969-05-01,ملتان سٹی
411195752,679,1969-04-24,ملتان سٹی
411195612,649,1969-04-16,ملتان سٹی
411194967,14144,2008-11-17,ملتان سٹی
411194892,517,1969-03-22,ملتان سٹی
411194074,273,1969-02-12,ملتان سٹی
411193969,5313,1999-07-28,ملتان سٹی
411192626,1953,1998-03-09,ملتان سٹی
411192572,169,1969-01-25,ملتان سٹی
411192337,17894,2020-10-27,ملتان سٹی
411192127,17132,2017-11-17,ملتان سٹی
411191944,132,1969-01-20,ملتان سٹی
411191786,2634,1997-09-08,ملتان سٹی
411191743,1701,2001-09-21,ملتان سٹی
411191299,5265,2021-02-19,ملتان سٹی
411191147,6357,2002-07-15,ملتان سٹی
411191059,2385,1997-08-12,ملتان سٹی
411190865,2368,1997-08-11,ملتان سٹی
411190571,1294,2013-01-31,ملتان سٹی
411190105,2023,1998-03-11,ملتان سٹی
411189999,6210,2002-07-10,ملتان سٹی
411189868,4217,1994-05-14,ملتان سٹی
411189505,113,2001-01-18,ملتان سٹی
411189304,4097,2019-02-27,ملتان سٹی
411188903,4135,1994-05-11,ملتان سٹی
411188813,1750,1978-10-07,ملتان سٹی
411188639,147,2001-01-22,ملتان سٹی
411188627,6070,2002-07-03,ملتان سٹی
411188613,5529,1999-08-13,ملتان سٹی
411188605,148,2001-01-22,ملتان سٹی
411188503,16172,2011-12-28,ملتان سٹی
411188425,1521,1969-10-11,ملتان سٹی
411188325,2599,1998-03-30,ملتان سٹی
411188259,5039,2021-02-17,ملتان سٹی
411188177,524,1986-01-22,ملتان سٹی
411187332,711,1986-01-09,ملتان سٹی
411186818,3930,2019-02-26,ملتان سٹی
411186355,3889,2019-02-25,ملتان سٹی
411185872,13853,2008-11-10,ملتان سٹی
411185773,3837,1994-05-02,ملتان سٹی
411185391,13810,2008-11-08,ملتان سٹی
411185281,5754,2002-06-26,ملتان سٹی
411184822,5745,2002-06-26,ملتان سٹی
411184816,5744,2002-06-26,ملتان سٹی
411184809,5743,2002-06-26,ملتان سٹی
411184804,5742,2002-06-26,ملتان سٹی
411184794,5741,2002-06-26,ملتان سٹی
411184787,5740,2002-06-26,ملتان سٹی
411184786,14594,2021-06-03,ملتان سٹی
411184771,5739,2002-06-26,ملتان سٹی
411184758,5738,2002-06-26,ملتان سٹی
411184741,5737,2002-06-26,ملتان سٹی
411184404,14454,2014-12-23,ملتان سٹی
411184392,14453,2014-12-23,ملتان سٹی
411184361,14451,2014-12-23,ملتان سٹی
411184351,14450,2014-12-23,ملتان سٹی
411184236,14340,2013-12-23,ملتان سٹی
411183719,14224,2013-12-19,ملتان سٹی
411182976,16503,2017-11-07,ملتان سٹی
411182687,14142,2013-12-16,ملتان سٹی
411181717,6717,1989-07-09,ملتان سٹی
411181655,7219,1989-07-26,ملتان سٹی
411181600,779,1986-01-09,ملتان سٹی
411181111,239,2009-01-09,ملتان سٹی
411181062,3713,1962-12-17,ملتان سٹی
411180794,12126,1990-12-06,ملتان سٹی
411180760,5238,2002-06-13,ملتان سٹی
411180541,434,2021-03-03,ملتان سٹی
411180337,4363,2018-03-06,ملتان سٹی
411180274,442,2001-03-03,ملتان سٹی
411179718,3521,1962-10-23,ملتان سٹی
411179332,3431,1962-10-15,ملتان سٹی
411179271,645,2001-03-01,ملتان سٹی
411178935,8734,2010-07-26,ملتان سٹی
411178839,8105,1989-08-22,ملتان سٹی
411178663,13952,2013-12-10,ملتان سٹی
411178150,3070,2009-03-17,ملتان سٹی
411177990,12292,1990-12-10,ملتان سٹی
411177775,705,2001-04-12,ملتان سٹی
411177666,6858,1994-08-10,ملتان سٹی
411177618,12417,1990-12-13,ملتان سٹی
411177604,3056,1962-09-17,ملتان سٹی
411177268,2972,1962-09-06,ملتان سٹی
411177230,2963,1962-09-06,ملتان سٹی
411177224,2960,1962-09-06,ملتان سٹی
411177205,7814,1991-07-16,ملتان سٹی
411176961,15482,2017-10-20,ملتان سٹی
411176286,14095,2014-12-13,ملتان سٹی
411176026,10710,2006-12-22,ملتان سٹی
411175847,2708,1962-08-24,ملتان سٹی
411175805,7073,2005-10-07,ملتان سٹی
411175414,2138,1962-07-10,ملتان سٹی
411175411,1848,1994-02-24,ملتان سٹی
411174758,6371,1994-07-24,ملتان سٹی
411174656,2968,1962-09-10,ملتان سٹی
411174635,2962,1962-09-10,ملتان سٹی
411174459,10914,2006-12-29,ملتان سٹی
411174013,3191,1992-03-30,ملتان سٹی
411173202,2941,2006-04-08,ملتان سٹی
411173068,5115,2018-03-15,ملتان سٹی
411173002,1871,1992-10-27,ملتان سٹی
411172784,6307,1994-07-20,ملتان سٹی
411172704,1919,1992-11-04,ملتان سٹی
411172266,1927,1992-11-05,ملتان سٹی
411172211,2079,1992-11-30,ملتان سٹی
411172071,5346,2006-06-20,ملتان سٹی
411172010,290,1986-03-10,ملتان سٹی
411171350,3043,2019-02-13,ملتان سٹی
411171201,56,2002-04-25,ملتان سٹی
411171147,11004,2017-07-21,ملتان سٹی
411171127,11003,2017-07-21,ملتان سٹی
411171117,4798,2002-05-29,ملتان سٹی
411171073,1949,1992-11-08,ملتان سٹی
411170987,12295,2016-10-26,ملتان سٹی
411170429,22789,2019-12-30,ملتان سٹی
411170404,1251,2010-12-02,ملتان سٹی
411170390,2352,2021-08-24,ملتان سٹی
411170131,1977,1992-11-08,ملتان سٹی
411170070,60,1989-06-12,ملتان سٹی
411170037,0,2006-06-17,ملتان سٹی
411169781,41,1989-03-27,ملتان سٹی
411169090,2018,1992-11-22,ملتان سٹی
411168992,3,1979-01-21,ملتان سٹی
411168825,2028,1992-11-23,ملتان سٹی
411168465,2209,2011-02-12,ملتان سٹی
411167750,822,1994-04-23,ملتان سٹی
411167742,2085,1992-12-01,ملتان سٹی
411166060,13279,2013-11-25,ملتان سٹی
411165859,10409,2017-07-08,ملتان سٹی
411165462,1230,1987-01-19,ملتان سٹی
411164232,13974,2020-09-09,ملتان سٹی
411163290,2149,1992-02-29,ملتان سٹی
411163124,2142,1992-02-29,ملتان سٹی
411163117,10245,2017-06-30,ملتان سٹی
411163005,12941,2019-07-08,ملتان سٹی
411162988,13923,2020-09-09,ملتان سٹی
411162816,1935,1997-06-28,ملتان سٹی
411162669,440,2007-05-24,ملتان سٹی
411162377,950,1986-02-09,ملتان سٹی
411162316,953,1986-02-09,ملتان سٹی
411162100,10087,2017-06-24,ملتان سٹی
411161650,19326,2017-12-30,ملتان سٹی
411161462,295,1986-01-13,ملتان سٹی
411161189,2080,1992-02-26,ملتان سٹی
411161181,10759,1993-12-22,ملتان سٹی
411161138,10761,1993-12-22,ملتان سٹی
411161123,10484,1993-12-13,ملتان سٹی
411161110,10762,1993-12-22,ملتان سٹی
411160324,380,2011-02-15,ملتان سٹی
411160133,10461,1993-12-12,ملتان سٹی
411159785,11785,1991-11-13,ملتان سٹی
411159760,1278,2001-07-24,ملتان سٹی
411159750,4489,2002-05-08,ملتان سٹی
411159166,4517,2002-05-20,ملتان سٹی
411159150,4718,2002-05-20,ملتان سٹی
411159135,4519,2002-05-20,ملتان سٹی
411159120,4520,2002-05-20,ملتان سٹی
411159107,4521,2002-05-20,ملتان سٹی
411159092,4522,2002-05-20,ملتان سٹی
411159002,8496,2009-07-16,ملتان سٹی
411158967,8497,2009-07-16,ملتان سٹی
411158776,11646,2016-10-07,ملتان سٹی
411158555,1078,1993-12-22,ملتان سٹی
411158540,10779,1993-12-22,ملتان سٹی
411158274,10787,1993-12-23,ملتان سٹی
411157832,4110,2002-05-08,ملتان سٹی
411157633,11216,2009-10-07,ملتان سٹی
411157601,8389,2012-07-11,ملتان سٹی
411157426,10678,2014-09-19,ملتان سٹی
411157358,10368,1993-12-09,ملتان سٹی
411157344,10367,1993-12-09,ملتان سٹی
411157253,10363,1993-12-08,ملتان سٹی
411156807,832,2021-07-11,ملتان سٹی
411156778,2786,2000-04-08,ملتان سٹی
411156720,6999,1999-09-20,ملتان سٹی
411156571,1725,1997-06-21,ملتان سٹی
411156043,1400,2001-08-10,ملتان سٹی
411155312,2467,1995-07-13,ملتان سٹی
411155269,2468,1995-07-13,ملتان سٹی
411155244,2469,1995-07-13,ملتان سٹی
411154910,3338,1999-05-17,ملتان سٹی
411154603,1483,2001-08-25,ملتان سٹی
411154279,386,2000-06-17,ملتان سٹی
411154167,4864,2002-05-31,ملتان سٹی
411154046,2700,1987-04-12,ملتان سٹی
411153307,10518,2014-09-15,ملتان سٹی
411153260,684,1993-01-19,ملتان سٹی
411152918,331,2000-06-02,ملتان سٹی
411152829,3002,1995-08-28,ملتان سٹی
411152808,3003,1995-08-28,ملتان سٹی
411152804,15425,2018-08-16,ملتان سٹی
411152791,3004,1995-08-28,ملتان سٹی
411152239,564545,2002-02-02,ملتان سٹی
411151921,3251,1995-09-18,ملتان سٹی
411151655,4620,2013-05-17,ملتان سٹی
411150776,10061,1989-11-04,ملتان سٹی
411150758,10062,1989-11-01,ملتان سٹی
411150458,1079,1991-01-27,ملتان سٹی
411150180,10090,1993-11-30,ملتان سٹی
411150040,656,1992-01-20,ملتان سٹی
411149909,10075,1993-11-30,ملتان سٹی
411149686,1286,1986-02-22,ملتان سٹی
411149141,12791,2010-12-08,ملتان سٹی
411149124,12792,2010-12-08,ملتان سٹی
411148984,13171,2008-10-24,ملتان سٹی
411148978,13170,2008-10-24,ملتان سٹی
411148624,1815,2001-10-18,ملتان سٹی
411148623,4141,1987-06-23,ملتان سٹی
411148610,1816,2001-10-18,ملتان سٹی
411148592,1817,2001-10-18,ملتان سٹی
411148577,1818,2001-10-18,ملتان سٹی
411148566,1819,2001-10-18,ملتان سٹی
411148554,1820,2001-10-18,ملتان سٹی
411148529,1821,2001-10-18,ملتان سٹی
411148516,1822,2001-10-18,ملتان سٹی
411148506,1823,2001-10-18,ملتان سٹی
411148492,1824,2001-10-18,ملتان سٹی
411148472,214,1997-01-20,ملتان سٹی
411147857,1295,1991-01-31,ملتان سٹی
411147814,5553,2000-06-26,ملتان سٹی
411147408,3395,2002-04-13,ملتان سٹی
411146326,13109,2008-10-23,ملتان سٹی
411146167,13106,2008-10-23,ملتان سٹی
411145910,1247,1997-06-04,ملتان سٹی
411144735,1667,1995-05-18,ملتان سٹی
411144637,1536,2011-01-29,ملتان سٹی
411144531,10419,2010-10-01,ملتان سٹی
411143961,5091,1992-05-24,ملتان سٹی
411143946,12812,2008-10-16,ملتان سٹی
411142711,13723,2009-12-15,ملتان سٹی
411142358,9063,1993-10-30,ملتان سٹی
411141978,9048,1993-10-28,ملتان سٹی
411141170,2483,1983-02-26,ملتان سٹی
411140868,12968,2021-05-17,ملتان سٹی
411140795,4552,1986-07-07,ملتان سٹی
411140794,10273,2002-12-13,ملتان سٹی
411140738,2042,1995-06-15,ملتان سٹی
411140627,10211,2009-09-03,ملتان سٹی
411140254,9189,2003-11-22,ملتان سٹی
411139471,9484,2003-09-30,ملتان سٹی
411139292,718,2021-07-03,ملتان سٹی
411138650,13638,2017-09-21,ملتان سٹی
411138620,10153,2009-09-01,ملتان سٹی
411138397,9779,2013-08-22,ملتان سٹی
411138146,7438,1993-09-01,ملتان سٹی
411138136,9904,2010-09-09,ملتان سٹی
411137471,7386,1993-08-29,ملتان سٹی
411136940,8069,1997-10-11,ملتان سٹی
411136829,12098,2014-10-29,ملتان سٹی
411136717,11296,2018-06-06,ملتان سٹی
411136610,12089,2014-10-29,ملتان سٹی
411136365,4473,1984-03-10,ملتان سٹی
411136201,9645,2016-08-06,ملتان سٹی
411135976,3079,2002-04-05,ملتان سٹی
411135859,4554,1984-03-11,ملتان سٹی
411135733,354,2011-01-10,ملتان سٹی
411135338,13336,2017-09-16,ملتان سٹی
411135324,9891,2014-08-29,ملتان سٹی
411135187,4638,1984-03-12,ملتان سٹی
411135135,4306,1987-06-30,ملتان سٹی
411135085,4310,1987-06-30,ملتان سٹی
411134982,2205,1995-06-27,ملتان سٹی
411134957,2206,1995-06-27,ملتان سٹی
411134350,9434,2016-07-30,ملتان سٹی
411134338,2207,1995-06-27,ملتان سٹی
411134092,6796,1993-08-08,ملتان سٹی
411133773,8637,2013-07-09,ملتان سٹی
411133677,8579,1990-08-21,ملتان سٹی
411133650,9419,2010-08-17,ملتان سٹی
411133289,8601,2013-07-09,ملتان سٹی
411133172,6093,1993-07-13,ملتان سٹی
411132261,5645,1993-06-28,ملتان سٹی
411131731,860,1995-07-24,ملتان سٹی
411131716,561,1995-07-24,ملتان سٹی
411131458,7778,1997-10-01,ملتان سٹی
411131220,2032,1990-02-14,ملتان سٹی
411131209,7761,1997-09-30,ملتان سٹی
411131179,7319,1990-02-10,ملتان سٹی
411131167,12337,2008-09-30,ملتان سٹی
411130819,7644,1997-09-26,ملتان سٹی
411130808,7643,1997-09-26,ملتان سٹی
411130534,7621,1997-09-25,ملتان سٹی
411130441,2230,1997-07-28,ملتان سٹی
411130166,5509,2013-05-06,ملتان سٹی
411129814,2291,1997-08-02,ملتان سٹی
411129812,1035,1995-09-13,ملتان سٹی
411129802,191,2002-01-08,ملتان سٹی
411129532,11488,2008-09-08,ملتان سٹی
411129333,5047,1993-06-19,ملتان سٹی
411129231,5039,1993-06-17,ملتان سٹی
411129223,5038,1993-06-17,ملتان سٹی
411128846,20209,2021-07-28,ملتان سٹی
411128737,20189,2021-07-28,ملتان سٹی
411128038,1287,1995-11-26,ملتان سٹی
411128020,1295,1995-11-27,ملتان سٹی
411127550,561,2016-01-13,ملتان سٹی
411127511,9659,2000-12-01,ملتان سٹی
411127378,10547,1991-10-05,ملتان سٹی
411126019,1586,1986-03-03,ملتان سٹی
411125655,4494,1987-07-12,ملتان سٹی
411125611,2306,1986-03-18,ملتان سٹی
411125610,2307,1986-03-18,ملتان سٹی
411125362,4714,1986-07-14,ملتان سٹی
411125186,4836,1986-07-21,ملتان سٹی
411125176,4880,1986-07-21,ملتان سٹی
411125140,4932,1986-07-23,ملتان سٹی
411124846,4638,1987-07-18,ملتان سٹی
411124844,4639,1987-07-18,ملتان سٹی
411124814,5102,1986-08-03,ملتان سٹی
411124770,5144,1986-08-05,ملتان سٹی
411124658,5884,1986-08-28,ملتان سٹی
411124257,5586,1986-09-09,ملتان سٹی
411124070,4936,1987-07-27,ملتان سٹی
411123798,5062,1987-08-02,ملتان سٹی
411123691,5820,1986-09-22,ملتان سٹی
411123584,5905,1986-09-24,ملتان سٹی
411123214,6209,1986-10-16,ملتان سٹی
411123131,5287,1987-08-18,ملتان سٹی
411123041,6245,1986-10-07,ملتان سٹی
411122846,6423,1986-10-15,ملتان سٹی
411122614,5361,1987-08-23,ملتان سٹی
411122467,6639,1986-10-22,ملتان سٹی
411122428,6671,1986-10-23,ملتان سٹی
411121394,6126,1987-10-03,ملتان سٹی
411121265,7136,1986-11-11,ملتان سٹی
411121239,7162,1986-11-11,ملتان سٹی
411120662,7506,1986-11-24,ملتان سٹی
411120563,7608,1986-11-29,ملتان سٹی
411120557,7611,1986-11-29,ملتان سٹی
411120552,7616,1986-11-30,ملتان سٹی
411120532,7641,1986-12-01,ملتان سٹی
411120489,7684,1986-12-03,ملتان سٹی
411120410,7761,1986-12-06,ملتان سٹی
411120060,7958,1986-12-16,ملتان سٹی
411119961,8058,1986-12-21,ملتان سٹی
411119541,7231,1987-11-21,ملتان سٹی
411118923,7849,1987-12-17,ملتان سٹی
411118722,8053,1987-12-26,ملتان سٹی
411118694,8217,1987-12-28,ملتان سٹی
411118133,12953,1983-10-19,ملتان سٹی
411117992,12146,1983-10-01,ملتان سٹی
411117928,13129,1983-10-23,ملتان سٹی
411117909,13169,1983-10-24,ملتان سٹی
411117528,13733,1983-11-05,ملتان سٹی
411117326,136961,1983-11-08,ملتان سٹی
411117030,14297,1983-11-17,ملتان سٹی
411116372,15547,1983-12-12,ملتان سٹی
411116295,13666,1983-01-01,ملتان سٹی
411116287,13882,1983-01-01,ملتان سٹی
411116098,8453,2007-10-02,ملتان سٹی
411115991,998,1992-01-23,ملتان سٹی
411115708,4825,2009-04-25,ملتان سٹی
411114549,1148,2015-01-30,ملتان سٹی
411114300,1747,2015-02-12,ملتان سٹی
411113762,18584,2021-07-03,ملتان سٹی
411113716,1208,2015-01-31,ملتان سٹی
411113442,5239,2002-06-13,ملتان سٹی
411113440,1892,2005-03-04,ملتان سٹی
411113079,12525,2016-11-01,ملتان سٹی
411112995,1922,2005-05-13,ملتان سٹی
411112977,51313,2010-04-22,ملتان سٹی
411112853,5958,2006-07-02,ملتان سٹی
411112724,51382,2010-04-22,ملتان سٹی
411112314,1758,2021-01-18,ملتان سٹی
411112142,9092,2007-11-03,ملتان سٹی
411111840,18843,2021-07-07,ملتان سٹی
411111341,18858,2021-07-07,ملتان سٹی
411110976,578,1997-02-15,ملتان سٹی
411110926,9676,2007-11-23,ملتان سٹی
411110861,9481,2007-11-17,ملتان سٹی
411110743,12067,2009-10-30,ملتان سٹی
411110696,14597,2009-12-31,ملتان سٹی
411110507,2626,2015-02-27,ملتان سٹی
411110490,2627,2015-02-27,ملتان سٹی
411110475,9606,2007-11-21,ملتان سٹی
411110459,2529,2005-04-09,ملتان سٹی
411110437,600,1997-02-17,ملتان سٹی
411110418,2632,2015-02-27,ملتان سٹی
411110339,2113,2021-01-20,ملتان سٹی
411110009,2543,2005-04-09,ملتان سٹی
411109810,6152,2006-06-13,ملتان سٹی
411109704,2149,2021-01-20,ملتان سٹی
411109446,6177,2006-07-14,ملتان سٹی
411109357,5132,2010-04-21,ملتان سٹی
411109300,8802,2009-07-25,ملتان سٹی
411107915,3792,1993-05-09,ملتان سٹی
411107743,2589,2005-04-11,ملتان سٹی
411107064,6984,1985-10-16,ملتان سٹی
411107003,7080,1985-10-16,ملتان سٹی
411106985,7095,1985-10-19,ملتان سٹی
411106891,7206,1985-10-23,ملتان سٹی
411106853,4100,2006-05-16,ملتان سٹی
411106649,2629,2005-04-12,ملتان سٹی
411106484,6614,1985-10-02,ملتان سٹی
411106399,8204,1998-11-05,ملتان سٹی
411106272,6908,1985-10-13,ملتان سٹی
411106258,6627,2020-06-15,ملتان سٹی
411106105,3180,1994-04-12,ملتان سٹی
411106005,7250,1985-10-24,ملتان سٹی
411105919,10009,2007-11-30,ملتان سٹی
411105898,7510,1985-11-04,ملتان سٹی
411105890,7519,1985-11-05,ملتان سٹی
411105286,8550,1985-12-16,ملتان سٹی
411105238,8625,1985-12-17,ملتان سٹی
411104857,7761,2002-08-31,ملتان سٹی
411104758,8021,1985-01-01,ملتان سٹی
411104613,8125,1985-01-01,ملتان سٹی
411104545,8358,1998-11-12,ملتان سٹی
411104342,8423,1985-12-11,ملتان سٹی
411103807,9966,2007-11-29,ملتان سٹی
411103773,5995,2021-02-25,ملتان سٹی
411103560,326,2016-01-08,ملتان سٹی
411103120,4042,2006-05-13,ملتان سٹی
411102980,9998,2007-11-30,ملتان سٹی
411102894,5079,2021-02-17,ملتان سٹی
411102818,3512,1994-04-20,ملتان سٹی
411101967,12221,2009-11-02,ملتان سٹی
411101901,3564,1994-04-21,ملتان سٹی
411101780,14698,2016-12-16,ملتان سٹی
411101497,7708,2019-04-16,ملتان سٹی
411101299,12252,2009-11-04,ملتان سٹی
411100983,5269,2021-02-19,ملتان سٹی
411100675,208,2018-03-08,ملتان سٹی
411100574,8838,1998-12-02,ملتان سٹی
411100443,278,2018-03-28,ملتان سٹی
411100359,308,2018-04-02,ملتان سٹی
411099540,16169,2019-09-20,ملتان سٹی
411099432,328,1977-04-06,ملتان سٹی
411098940,1009,2018-11-24,ملتان سٹی
411098862,6341,2021-03-02,ملتان سٹی
411098418,9075,1998-12-10,ملتان سٹی
411097828,3302,2021-02-28,ملتان سٹی
411097218,177,1982-02-04,ملتان سٹی
411097062,3201,1997-04-25,ملتان سٹی
411096999,7444,1999-10-02,ملتان سٹی
411096844,9399,2020-07-15,ملتان سٹی
411096841,3061,2012-03-01,ملتان سٹی
411096593,9163,1998-12-14,ملتان سٹی
411096516,22135,2019-12-21,ملتان سٹی
411096419,8838,2019-05-04,ملتان سٹی
411096334,10136,2007-09-13,ملتان سٹی
411096214,7188,2016-05-24,ملتان سٹی
411096158,419,1982-03-24,ملتان سٹی
411096035,11964,2013-10-11,ملتان سٹی
411095041,10187,2007-12-04,ملتان سٹی
411094829,644,1977-06-25,ملتان سٹی
411094769,1353,2002-02-09,ملتان سٹی
411094449,742,1979-02-27,ملتان سٹی
411094412,1375,2002-02-09,ملتان سٹی
411094395,1376,2002-02-09,ملتان سٹی
411094372,1377,2002-02-09,ملتان سٹی
411094356,1378,2002-02-09,ملتان سٹی
411094096,695,1977-07-04,ملتان سٹی
411093985,703,1977-07-05,ملتان سٹی
411093831,10020,2021-04-06,ملتان سٹی
411093727,372,1979-01-30,ملتان سٹی
411093539,5188,2015-04-11,ملتان سٹی
411093268,1386,1969-09-08,ملتان سٹی
411093192,758,1977-01-10,ملتان سٹی
411093124,5220,2015-04-11,ملتان سٹی
411092808,19666,2020-11-25,ملتان سٹی
411091963,16633,2018-09-06,ملتان سٹی
411091957,2610,2002-12-18,ملتان سٹی
411091951,2611,2002-12-18,ملتان سٹی
411091941,2612,2002-12-18,ملتان سٹی
411091913,12159,2013-10-21,ملتان سٹی
411091671,818,1977-01-10,ملتان سٹی
411090821,6999,2021-03-08,ملتان سٹی
411090361,1002,1969-06-28,ملتان سٹی
411090231,1009,1969-06-30,ملتان سٹی
411089930,10803,2010-10-14,ملتان سٹی
411088708,92,2002-02-01,ملتان سٹی
411088226,4353,2021-02-10,ملتان سٹی
411087529,8059,1992-08-22,ملتان سٹی
411086033,8034,2011-06-08,ملتان سٹی
411086019,7256,2021-03-10,ملتان سٹی
411085963,1144,1977-01-01,ملتان سٹی
411085829,5727,2010-05-10,ملتان سٹی
411084725,3513,1993-04-25,ملتان سٹی
411084334,336,2019-01-05,ملتان سٹی
411084297,1165,2000-02-15,ملتان سٹی
411083926,6671,2001-09-22,ملتان سٹی
411083651,6198,2005-08-27,ملتان سٹی
411083483,2226,2002-03-12,ملتان سٹی
411083446,2228,2002-03-12,ملتان سٹی
411083109,7293,2006-08-24,ملتان سٹی
411082850,1307,1977-11-16,ملتان سٹی
411082818,1308,1977-11-16,ملتان سٹی
411082812,3584,2009-03-30,ملتان سٹی
411082683,7473,2021-03-13,ملتان سٹی
411082544,6711,2001-09-24,ملتان سٹی
411082256,2558,2015-02-26,ملتان سٹی
411081616,7968,1994-09-28,ملتان سٹی
411081600,2515,2002-03-19,ملتان سٹی
411081256,6122,2014-05-26,ملتان سٹی
411081047,3707,1994-04-26,ملتان سٹی
411080645,10732,2009-07-17,ملتان سٹی
411080241,12436,2014-11-08,ملتان سٹی
411080092,8132,2002-09-11,ملتان سٹی
411079501,8703,2011-06-25,ملتان سٹی
411079370,7474,2006-08-28,ملتان سٹی
411079200,7628,2021-03-13,ملتان سٹی
411079190,687,1970-12-14,ملتان سٹی
411079181,3789,1994-04-30,ملتان سٹی
411079135,689,1970-12-04,ملتان سٹی
411078815,3690,2006-05-04,ملتان سٹی
411078605,170,1977-01-05,ملتان سٹی
411078428,2,1977-01-03,ملتان سٹی
411078426,4877,1993-06-14,ملتان سٹی
411078410,4878,1993-06-14,ملتان سٹی
411078156,4892,1993-06-15,ملتان سٹی
411078068,863,2009-02-05,ملتان سٹی
411077897,3728,2006-05-05,ملتان سٹی
411077808,3733,2006-05-05,ملتان سٹی
411077281,13236,2018-07-18,ملتان سٹی
411077212,3838,2006-05-08,ملتان سٹی
411077135,15362,2008-12-24,ملتان سٹی
411077055,905,2005-02-09,ملتان سٹی
411075751,13830,2009-12-17,ملتان سٹی
411074996,3898,2006-05-11,ملتان سٹی
411074523,3900,2006-05-11,ملتان سٹی
411074483,151,1978-01-24,ملتان سٹی
411073975,7389,2020-06-24,ملتان سٹی
411073544,1048,1999-02-18,ملتان سٹی
411072878,7630,2006-09-04,ملتان سٹی
411071844,11068,2009-10-03,ملتان سٹی
411071249,338,1998-02-14,ملتان سٹی
411071060,10736,2021-04-13,ملتان سٹی
411070676,2390,2019-02-06,ملتان سٹی
411070366,4557,2006-05-30,ملتان سٹی
411070350,14608,2013-12-28,ملتان سٹی
411070324,10750,2021-04-13,ملتان سٹی
411070317,14601,2013-12-28,ملتان سٹی
411070262,14604,2013-12-28,ملتان سٹی
411070197,582,1971-05-29,ملتان سٹی
411070035,7764,2006-07-07,ملتان سٹی
411069504,9100,2019-05-07,ملتان سٹی
411069295,7237,2006-08-22,ملتان سٹی
411069017,12478,2018-06-28,ملتان سٹی
411068308,9172,2019-05-08,ملتان سٹی
411067655,8282,2002-09-18,ملتان سٹی
411066929,8342,1992-08-30,ملتان سٹی
411066637,7986,2006-09-16,ملتان سٹی
411066540,11834,2016-10-15,ملتان سٹی
411066334,1760,2010-02-09,ملتان سٹی
411064895,319,1997-01-01,ملتان سٹی
411064883,412,1993-01-11,ملتان سٹی
411064641,854,2005-04-26,ملتان سٹی
411064312,25080,2021-09-16,ملتان سٹی
411064096,25092,2021-09-16,ملتان سٹی
411063158,7785,2005-11-17,ملتان سٹی
411063112,711,1993-01-20,ملتان سٹی
411063019,4202,2001-06-09,ملتان سٹی
411062103,4716,2001-06-26,ملتان سٹی
411062082,11729,2009-10-20,ملتان سٹی
411062051,11731,2009-10-20,ملتان سٹی
411061795,8233,2006-09-25,ملتان سٹی
411061354,2329,2010-02-20,ملتان سٹی
411061031,20900,2018-11-16,ملتان سٹی
411060894,8272,2006-09-27,ملتان سٹی
411060802,3982,2001-05-24,ملتان سٹی
411060620,738,1998-03-25,ملتان سٹی
411060595,6166,1999-08-26,ملتان سٹی
411060292,6236,1996-07-17,ملتان سٹی
411059998,1947,2006-03-13,ملتان سٹی
411059664,8489,1992-09-05,ملتان سٹی
411057158,3845,2002-04-26,ملتان سٹی
411057123,7010,2006-08-12,ملتان سٹی
411057115,1537,2008-02-06,ملتان سٹی
411056983,8685,2008-10-10,ملتان سٹی
411056420,9363,2002-10-30,ملتان سٹی
411056243,9400,2002-10-31,ملتان سٹی
411056009,1082,1978-06-06,ملتان سٹی
411055680,9598,2002-11-08,ملتان سٹی
411055586,1140,1978-07-04,ملتان سٹی
411055519,1159,1978-07-08,ملتان سٹی
411055516,1160,1978-07-06,ملتان سٹی
